Vehicle_ID,Velocity (m/s),Acceleration (m/s^2),Eccentricity,Community Neighborhood,Distance from RSU (m),RSU_Location,Latitude,Longitude,Vehicle_Type,Lane
Police_Vehicle_1,-6.73,4.63,0.96,5,3.76,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Car_47,-37.27,8.91,0.15,14,29.18,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_129,-28.09,2.99,0.87,7,2.49,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_280,-14.82,1.72,0.21,11,6.09,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Police vehicle_164,-7.07,6.14,0.07,7,19.94,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Truck_287,-10.96,2.49,0.87,4,9.68,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_390,-37.29,10.61,0.45,7,19.99,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_289,-24.58,-6.75,0.04,10,19.05,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_232,-14.06,3.13,0.82,14,5.41,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Bus_125,-13.27,1.55,0.67,3,0.38,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Truck_384,-12.06,-3.16,0.51,17,27.1,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Police vehicle_23,-1.81,-0.64,0.81,17,12.2,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Car_328,-31.04,-11.2,0.58,5,25.02,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_294,-33.35,0,0.93,10,25.03,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police vehicle_363,-5.48,-7.68,0.51,9,5.41,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Car_106,-34.2,-11.44,0.72,1,24.14,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_110,-16.74,3.97,0.13,19,0.48,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Truck_246,-12.44,-2.84,0.96,6,3.23,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Police vehicle_166,0,0,0,18,25.35,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Bus_326,-18.43,4.7,0.85,17,17.33,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Police vehicle_268,-3.14,7.09,0.83,13,27.17,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Truck_365,-13.48,4.23,0.85,12,23.5,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_75,-30.07,-11.89,0.38,5,1.36,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_342,-34.46,14.61,0.31,1,3.36,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police vehicle_262,-7.22,-7.58,0.31,4,12.18,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Car_264,-35.58,9.29,0.35,9,15.31,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_121,0,0,0,15,20.03,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_74,-30.06,-0.2,0.27,3,20.55,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_44,-13.59,0.49,0.12,8,23.73,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Bus_8,-13.33,3.28,0.42,17,14.1,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Bus_4,-16.99,-2.63,0.03,2,17.89,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_187,-37.38,14.4,0.08,6,25.37,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_140,-33,4.08,0.18,4,27.21,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_190,-18.95,4.64,0.51,19,9.85,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Bus_281,-11.62,6.44,0.77,18,20.78,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Truck_3,-12.39,4.89,0.45,8,13.04,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_97,-35.95,-0.9,0.23,13,12.08,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_157,-17.18,-3.63,0.28,12,15.74,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Police vehicle_186,-7.75,1.23,0.24,14,2.8,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Car_218,-37.13,-8.74,0.44,2,12.11,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_373,-27.84,-4.23,0.46,8,28.5,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police vehicle_192,-0.34,4.69,0.23,16,26.97,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Truck_290,-10.43,2.3,0.33,2,23.51,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Police vehicle_48,0,0,0,3,13.42,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Car_293,-35.03,18.47,0.44,10,20.77,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_318,-16.83,4.11,0.26,8,19.38,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Bus_338,-15.92,-5.5,0.24,4,11.06,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Police vehicle_114,-0.24,0.69,0.33,10,11.65,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Truck_273,-14.35,3.98,0.33,16,6.64,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Bus_13,-18.99,-2.15,0.09,5,0.96,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_243,-34.65,-2.07,0.95,11,2.67,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_339,-14.94,-0.5,0.33,4,26.84,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_221,-27.74,-10.45,0.85,8,11.07,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_389,-33.61,8.34,0.63,17,4.1,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_374,-11.29,4.36,0.42,10,12.75,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Truck_364,-14.78,-2.61,0,1,8.53,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Bus_314,-11,2.82,0.29,1,22.54,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_115,-27.34,10.7,0.69,16,18.62,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_230,-12.65,7.2,0.9,3,20.53,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_137,-26.73,17.09,0.13,17,5.14,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_61,-26.32,-7.64,0.5,10,22.51,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_159,-16.6,-3.82,0.6,9,18.51,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_299,-31.3,15.99,0.62,20,7.34,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police vehicle_39,-4.91,-5.84,0.84,15,2.1,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Truck_80,0,0,0,1,3.15,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Bus_158,-18.02,4.15,0.46,3,9.22,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Bus_96,-11.65,4.34,0.49,16,0.51,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Truck_183,-14.04,2.12,0.9,19,19.77,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Police vehicle_346,-6.33,7.74,0.18,19,22.02,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Police vehicle_36,-0.73,5.46,0.01,17,17.15,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Police vehicle_366,-2.69,-6.01,0.75,3,10.06,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Car_255,-27.73,-2.22,0,20,9.3,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_92,-15.75,3.03,0.89,6,0.86,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Truck_53,-13.29,4.13,0.26,4,2.54,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Truck_274,-13.28,-0.79,0.36,5,10.96,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_178,-33.81,7.71,0.19,2,5.64,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police vehicle_375,-9.02,-7.59,0.39,1,24.2,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Bus_89,-15.47,-1.68,0.86,3,12.55,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Truck_207,-11.64,-4.46,0.06,3,5.76,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Truck_30,-14.97,4.89,0.54,2,29.01,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_205,-31.23,-8.41,0.74,18,15.95,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_204,-15.28,-0.94,0.36,20,8.82,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Bus_302,-12.27,7.68,0.03,5,27.92,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Bus_260,-16.92,1.68,0.13,6,0.93,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Bus_285,-16.89,0.39,0.35,10,23.54,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_372,-32.74,-6.67,0.93,7,11.41,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_257,0,0,0,7,5.81,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Truck_167,-11.27,-0.02,0.99,5,4.33,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Bus_394,-17.03,7.94,0.11,5,4.82,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Truck_180,-10.18,3.19,0.71,9,6.88,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_369,-37.31,10.23,0.56,9,0.33,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_330,-14.83,4.71,0.08,5,6.29,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Truck_25,-14.33,3.52,0.14,10,12.64,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Police vehicle_151,-1.55,2.22,0.68,11,4.33,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Truck_197,-12.32,-4.03,0.08,10,9.04,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Truck_127,0,0,0,18,5.43,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Bus_327,-18.76,5.61,0.33,15,18.89,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Truck_17,-13.67,-3.77,0.56,3,29.12,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Truck_73,-10.31,-3.8,0.46,3,11.13,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_85,-23.63,-2.68,0.35,3,7.83,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_219,-27.04,17.54,0.78,19,26.83,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_286,-28.92,8.26,0.05,6,14.59,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_354,-13.31,-2.33,0.64,7,5.74,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Bus_170,-13.54,0.32,0.3,13,18.93,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Police vehicle_175,-8.69,-2.61,0.93,10,5.15,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Police vehicle_149,-5.17,0.78,0.13,11,15.39,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Car_116,-24.1,1.32,0.64,18,28.6,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police vehicle_32,-3.73,-5.36,0.01,8,20.34,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Car_387,0,0,0,6,0.76,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_146,-12.01,-4.67,0.36,8,21.98,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Bus_297,-10.36,-3.81,0.51,13,14.44,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Bus_123,0,0,0,7,27.54,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Truck_81,-10.06,-3.93,0.43,11,15.3,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_31,-34.77,2.37,0.72,15,8.04,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police vehicle_335,-6.32,-2.43,0.27,13,16.64,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Bus_379,-16.02,3.55,0.55,19,16.25,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Police vehicle_28,-9,-0.78,0.01,10,11.14,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Car_69,-30.3,16.02,0.16,6,25.27,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_292,-14.45,-0.04,0.32,9,0.97,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_108,-25.85,15.15,0.35,7,27.71,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_27,-12.41,1.85,0.81,17,27.98,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Police vehicle_122,-2.35,0.82,0.13,14,25.3,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Car_90,-27.31,-9.65,0.97,12,29.06,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_258,-11.97,1.1,0.86,7,18.4,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Bus_334,-10.36,6.51,0.42,17,24.44,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Police vehicle_378,-7.05,7.51,0.46,3,27.62,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Police vehicle_148,-1.39,6.32,0.81,11,16.48,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Bus_386,-10.9,-0.16,0.07,7,19.66,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_161,-24.3,17.76,0.28,11,29.66,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_240,-31.08,-2.61,0.96,8,13.15,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police vehicle_352,-4.01,9.97,0.14,16,27.13,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Police vehicle_188,-4.26,-2.78,0.83,12,6.34,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Police vehicle_388,-7.53,1.78,0.5,20,16.96,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Police vehicle_172,-1.88,9.1,0.13,17,19.32,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Bus_223,-15.4,4.55,0.52,6,8.39,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Police vehicle_95,-9.29,0.53,0.26,1,18.12,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Police vehicle_368,-5.75,-8.11,0.72,15,14.04,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Bus_247,-16.01,3.19,0.06,1,8.81,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_184,-28.39,5.73,0.5,14,7.34,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police vehicle_304,-5.21,-6.23,0.02,13,12.8,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Bus_250,0,0,0,4,12.25,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_311,-24.19,2.69,0.87,4,19.74,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_315,0,0,0,3,4.46,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_356,-30.41,15.56,0.37,3,11.67,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
